,experiment,mode,epoch,acc,loss,baseline,sender_entropy,receiver_entropy,n_unseen_shapes,game_size,vocab_size,hidden_size,n_epochs,embedding_size,batch_size,id
53,graph,test,27,0.7187255859375,-0.727020537853241,-0.550573393702507,0.616731259226799,0.00255179017549381,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
54,graph,train,28,0.6993408203125,-0.796655005216599,-0.555886510014534,0.615130233764649,0.00277054455364123,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
55,graph,test,28,0.714208984375,-0.72683796286583,-0.555886510014534,0.63405995965004,0.00268631601938978,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
56,graph,train,29,0.6971923828125,-0.803077501058578,-0.560759115219116,0.626193365454674,0.002650235616602,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
57,graph,test,29,0.7315185546875,-0.7421839594841,-0.560759115219116,0.627749899029732,0.00268256168346852,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
58,graph,train,30,0.7036376953125,-0.802017557621002,-0.56552175283432,0.604451176524162,0.00252314289100468,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
59,graph,test,30,0.7219970703125,-0.735727190971375,-0.56552175283432,0.617200791835785,0.00234458905179054,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
60,graph,train,31,0.7052490234375,-0.81925111413002,-0.570029097795487,0.623060983419418,0.00249716129619628,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
61,graph,test,31,0.739306640625,-0.75620157122612,-0.570029097795487,0.629611250758171,0.00260986057692207,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
62,graph,train,32,0.7133056640625,-0.828336304426193,-0.574506437778473,0.613408344984055,0.00236400488065556,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
63,graph,test,32,0.7418212890625,-0.76260017156601,-0.574506437778473,0.618542030453682,0.00240734396502376,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
64,graph,train,33,0.7178955078125,-0.837534493207932,-0.578851592540741,0.615346056222916,0.00224059361498803,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
65,graph,test,33,0.7415283203125,-0.763713222742081,-0.578851592540741,0.623181521892548,0.00212826048955321,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
66,graph,train,34,0.715283203125,-0.832460504770279,-0.582864308357239,0.582243949174881,0.00218267993186601,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
67,graph,test,34,0.7365966796875,-0.756938326358795,-0.582864308357239,0.569201961159706,0.00236645636614412,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
68,graph,train,35,0.7142822265625,-0.827354502677917,-0.586618989706039,0.577787002921104,0.00241804012330249,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
69,graph,test,35,0.7386962890625,-0.761990767717361,-0.586618989706039,0.588546213507652,0.00242164669325575,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
70,graph,train,36,0.7177734375,-0.831837713718414,-0.590262180566788,0.568819549679756,0.00262426345143467,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
71,graph,test,36,0.73720703125,-0.757594692707062,-0.590262180566788,0.568768206238747,0.00218308113981038,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
72,graph,train,37,0.7212646484375,-0.826468980312347,-0.593802851438522,0.543460389971733,0.00224524026270956,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
73,graph,test,37,0.7471435546875,-0.767512035369873,-0.593802851438522,0.551511904597282,0.00236183613305911,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
74,graph,train,38,0.7297119140625,-0.841983300447464,-0.59737942814827,0.551283732056618,0.00230159609345719,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
75,graph,test,38,0.749267578125,-0.773489010334015,-0.59737942814827,0.556893843412399,0.00216508051380515,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
76,graph,train,39,0.7331787109375,-0.844913989305496,-0.600861519575119,0.54576570391655,0.00217511039227247,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
77,graph,test,39,0.751220703125,-0.773931801319122,-0.600861519575119,0.551005470752716,0.00214037160621956,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
78,graph,train,40,0.7302734375,-0.848931044340134,-0.604096817970276,0.55666244328022,0.00217685922980309,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
79,graph,test,40,0.74619140625,-0.773417419195175,-0.604096817970276,0.555057072639465,0.00206708169425838,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
80,graph,train,41,0.7357421875,-0.851276856660843,-0.607307708263397,0.546574819087982,0.00185170207405463,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
81,graph,test,41,0.755322265625,-0.784744441509247,-0.607307708263397,0.557824289798737,0.00190820059506223,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
82,graph,train,42,0.73916015625,-0.858228474855423,-0.610447025299072,0.551015684008598,0.00196690947050229,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
83,graph,test,42,0.7449951171875,-0.775285476446152,-0.610447025299072,0.567435958981514,0.00189841240062378,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
84,graph,train,43,0.72470703125,-0.852831184864044,-0.613104200363159,0.56059410572052,0.00194053903105669,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
85,graph,test,43,0.7390625,-0.767467921972275,-0.613104200363159,0.55756086409092,0.00192026372533292,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
86,graph,train,44,0.7263671875,-0.847812044620514,-0.615678346157074,0.5533023416996,0.00193268867442384,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
87,graph,test,44,0.7453857421875,-0.772795760631561,-0.615678346157074,0.543796566128731,0.00204664975171909,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
88,graph,train,45,0.7338134765625,-0.852316004037857,-0.618303561210632,0.550750434398651,0.00200573323527351,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
89,graph,test,45,0.7503173828125,-0.775238686800003,-0.618303561210632,0.54990131855011,0.00193561194464564,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
90,graph,train,46,0.7331787109375,-0.851821041107178,-0.620800822973251,0.550092977285385,0.0017393164220266,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
91,graph,test,46,0.7552978515625,-0.775912255048752,-0.620800822973251,0.536571383476257,0.00212808479554951,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
92,graph,train,47,0.743701171875,-0.857350534200668,-0.623415726423264,0.534023371338844,0.00169101977953687,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
93,graph,test,47,0.7658935546875,-0.787086182832718,-0.623415726423264,0.530048301815987,0.00189082539873198,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
94,graph,train,48,0.748876953125,-0.859989660978317,-0.626029467582703,0.531096017360687,0.00145565473940223,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
95,graph,test,48,0.7636474609375,-0.78960412144661,-0.626029467582703,0.526022565364838,0.00169360419968143,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
96,graph,train,49,0.7548583984375,-0.866969847679138,-0.628658604621887,0.514933031797409,0.00153211434080731,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
97,graph,test,49,0.7677001953125,-0.791590148210526,-0.628658604621887,0.506574654579163,0.00179517933866009,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
98,graph,train,50,0.75498046875,-0.865456449985504,-0.631185013055801,0.518270742893219,0.00166911552660167,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
99,graph,test,50,0.7671142578125,-0.791948407888413,-0.631185013055801,0.510500851273537,0.00159734218614176,1,5,60,20,50,50,64,33742b55-906d-4448-adc2-5c8c420a74e6
0,image,train,0,0.2,,,,,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
0,image,test,0,0.2,,,,,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
0,image,train,1,0.1983154296875,-0.219422081112862,-0.198315425217152,4.07471656799316,1.13921554088593,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
1,image,test,1,0.19765625,-0.251448175311089,-0.198315425217152,4.05921759605408,1.12910770177841,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
2,image,train,2,0.202880859375,-0.239688961207867,-0.200598149001598,4.05035893917084,0.871264904737473,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
3,image,test,2,0.1978271484375,-0.257106332480907,-0.200598149001598,4.04118356704712,1.01815454363823,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
4,image,train,3,0.2007080078125,-0.249014319479465,-0.200634767115116,4.04170355796814,0.740997517108917,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
5,image,test,3,0.2185302734375,-0.187950918450952,-0.200634767115116,4.03050611019135,0.931364673376083,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
6,image,train,4,0.20966796875,-0.234231647849083,-0.202893063426018,4.00660407543182,0.656991928815842,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
7,image,test,4,0.20888671875,-0.264177924394608,-0.202893063426018,3.97915146350861,0.74515118598938,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
8,image,train,5,0.243896484375,-0.224644182622433,-0.211093729734421,3.78626575469971,0.564345574378967,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
9,image,test,5,0.21201171875,-0.368704389408231,-0.211093729734421,3.65648243427277,0.665752881765366,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
10,image,train,6,0.280810546875,-0.255667674541473,-0.22271321117878,3.47439200878143,0.479784032702446,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
11,image,test,6,0.2456298828125,-0.363484807685018,-0.22271321117878,3.5615021944046,0.619367960095406,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
12,image,train,7,0.32294921875,-0.264401726424694,-0.237032629549503,3.19584717750549,0.408273416757584,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
13,image,test,7,0.251806640625,-0.464296128973365,-0.237032629549503,3.34093456268311,0.499340157210827,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
14,image,train,8,0.373291015625,-0.281242428719997,-0.254064936935902,2.92731640338898,0.344327220320702,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
15,image,test,8,0.278125,-0.48903239518404,-0.254064936935902,3.16636712551117,0.445015688240528,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
16,image,train,9,0.4050537109375,-0.320654122531414,-0.270841470360756,2.76386790275574,0.301700499653816,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
17,image,test,9,0.2975341796875,-0.512775751948357,-0.270841470360756,3.1598525762558,0.405961032211781,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
18,image,train,10,0.4348388671875,-0.358917731046677,-0.287241235375404,2.58617928028107,0.268190415203571,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
19,image,test,10,0.3282958984375,-0.517149659991264,-0.287241235375404,2.9362411737442,0.384488040208817,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
20,image,train,11,0.46552734375,-0.378389579057694,-0.303449067473412,2.45148870944977,0.235118281841278,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
21,image,test,11,0.360400390625,-0.509568466246128,-0.303449067473412,2.86783304214478,0.362093441188335,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
22,image,train,12,0.4934814453125,-0.394554594159126,-0.319285079836845,2.32460476160049,0.215399678051472,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
23,image,test,12,0.373046875,-0.543538483977318,-0.319285079836845,2.72218832969666,0.334918433427811,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
24,image,train,13,0.5154052734375,-0.419787523150444,-0.334371235966682,2.21660112142563,0.194403833150864,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
25,image,test,13,0.3878662109375,-0.566922327876091,-0.334371235966682,2.57615897655487,0.316686917841435,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
26,image,train,14,0.53837890625,-0.436482399702072,-0.348943248391151,2.05256621837616,0.178440538048744,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
27,image,test,14,0.4057373046875,-0.556750708818436,-0.348943248391151,2.4107053399086,0.301624678075314,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
28,image,train,15,0.554296875,-0.452833566069603,-0.362633481621742,1.92301800251007,0.16589272916317,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
29,image,test,15,0.4272216796875,-0.538423845171928,-0.362633481621742,2.30499769449234,0.289729884266853,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
30,image,train,16,0.570458984375,-0.476147240400314,-0.375622546672821,1.81531541347504,0.156220994889736,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
31,image,test,16,0.4365234375,-0.560108864307404,-0.375622546672821,2.22576403617859,0.279249714314938,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
32,image,train,17,0.5857177734375,-0.479085665941238,-0.387981086969376,1.73535900115967,0.147357883304358,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
33,image,test,17,0.4463623046875,-0.565448945760727,-0.387981086969376,2.1574432015419,0.253594282269478,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
34,image,train,18,0.5981689453125,-0.503123581409454,-0.399658212065697,1.65139195919037,0.136145861446857,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
35,image,test,18,0.452099609375,-0.572092822194099,-0.399658212065697,2.07271158695221,0.239341822266579,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
36,image,train,19,0.6081787109375,-0.519301879405975,-0.410632964968681,1.59464622735977,0.128468769043684,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
37,image,test,19,0.4589599609375,-0.581698504090309,-0.410632964968681,1.97390047311783,0.225473672151566,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
38,image,train,20,0.614208984375,-0.540274041891098,-0.420811727643013,1.53122465610504,0.123825097829103,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
39,image,test,20,0.462353515625,-0.600652638077736,-0.420811727643013,1.9373631477356,0.218397703766823,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
40,image,train,21,0.619873046875,-0.554042914509773,-0.43029078245163,1.4925852894783,0.116717623919249,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
41,image,test,21,0.464208984375,-0.607703197002411,-0.43029078245163,1.89982905387878,0.207466679811478,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
42,image,train,22,0.629541015625,-0.5670344799757,-0.439347597956657,1.45703121423721,0.112239634245634,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
43,image,test,22,0.4678466796875,-0.614761066436768,-0.439347597956657,1.84124069213867,0.203073859214783,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
44,image,train,23,0.6350830078125,-0.577726650238037,-0.447857868671417,1.417023229599,0.108981193602085,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
45,image,test,23,0.4704345703125,-0.611325258016586,-0.447857868671417,1.75887466669083,0.195664067566395,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
46,image,train,24,0.639453125,-0.593872782588005,-0.455841028690338,1.3660250544548,0.104867881536484,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
47,image,test,24,0.4765380859375,-0.612646877765656,-0.455841028690338,1.70597707033157,0.186903254687786,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
48,image,train,25,0.64599609375,-0.603138715028763,-0.463447293639183,1.33022345900536,0.0999834045767784,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
49,image,test,25,0.473681640625,-0.623109996318817,-0.463447293639183,1.71177622079849,0.182014156877995,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
50,image,train,26,0.647607421875,-0.618331944942474,-0.470530343055725,1.31024793982506,0.0971102885901928,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
51,image,test,26,0.476318359375,-0.62268493771553,-0.470530343055725,1.69239346981049,0.174643218517303,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
52,image,train,27,0.6571044921875,-0.616005438566208,-0.477440506219864,1.28367728590965,0.0909215569496155,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
53,image,test,27,0.4799072265625,-0.623564201593399,-0.477440506219864,1.63926650285721,0.169076482951641,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
54,image,train,28,0.6592041015625,-0.634687358140946,-0.483932116627693,1.25313767790794,0.0889624163508415,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
55,image,test,28,0.4850341796875,-0.61811466217041,-0.483932116627693,1.57970013618469,0.163973753154278,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
56,image,train,29,0.6656494140625,-0.636401975154877,-0.49019823372364,1.22733307480812,0.085947672277689,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
57,image,test,29,0.4832763671875,-0.624326676130295,-0.49019823372364,1.57658002376556,0.159722897410393,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
58,image,train,30,0.6668212890625,-0.646436613798141,-0.496085745096207,1.19812072515488,0.0837861113250256,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
59,image,test,30,0.4772216796875,-0.631103110313416,-0.496085745096207,1.57521487474442,0.157429115474224,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
60,image,train,31,0.6708984375,-0.657059913873673,-0.501724934577942,1.19368677735329,0.0828368186950684,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
61,image,test,31,0.4818603515625,-0.634144330024719,-0.501724934577942,1.56701474189758,0.153730285167694,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
62,image,train,32,0.671875,-0.666744238138199,-0.507042056322098,1.19458929896355,0.0794269684702158,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
63,image,test,32,0.480908203125,-0.640528345108032,-0.507042056322098,1.56464131474495,0.149322587251663,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
64,image,train,33,0.6765869140625,-0.673729705810547,-0.512179812788963,1.18251962661743,0.0783005207777023,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
65,image,test,33,0.48701171875,-0.641308379173279,-0.512179812788963,1.52040579319,0.14563487842679,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
66,image,train,34,0.67841796875,-0.684457582235336,-0.517069146037102,1.15201228260994,0.0764402233064175,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
67,image,test,34,0.48955078125,-0.636182814836502,-0.517069146037102,1.45785358548164,0.141302066296339,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
68,image,train,35,0.6811279296875,-0.6815554022789,-0.521756532788277,1.11269660592079,0.0739429298788309,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
69,image,test,35,0.4917724609375,-0.644019079208374,-0.521756532788277,1.50994935035706,0.137815771251917,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
70,image,train,36,0.6861328125,-0.690312427282333,-0.526322567462921,1.11476529240608,0.0730507146567106,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
71,image,test,36,0.4969970703125,-0.648026233911514,-0.526322567462921,1.49290498495102,0.132576844841242,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
72,image,train,37,0.6886474609375,-0.69260225892067,-0.530709728598595,1.10375638008118,0.0701926223933697,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
73,image,test,37,0.49716796875,-0.645650547742844,-0.530709728598595,1.43263379335403,0.130824985355139,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
74,image,train,38,0.6896728515625,-0.701195305585861,-0.534892928600311,1.09473016858101,0.0690260298550129,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
75,image,test,38,0.498388671875,-0.653883790969849,-0.534892928600311,1.4603390455246,0.127184776216745,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
76,image,train,39,0.6935791015625,-0.703432875871658,-0.538961803913116,1.07232056856155,0.0678273476660252,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
77,image,test,39,0.4931640625,-0.64889549612999,-0.538961803913116,1.39864811897278,0.125533779710531,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
78,image,train,40,0.6937744140625,-0.708806329965592,-0.542832067608833,1.06611124873161,0.0670838437974453,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
79,image,test,40,0.5011474609375,-0.644399380683899,-0.542832067608833,1.34176142215729,0.12124686986208,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
80,image,train,41,0.6974853515625,-0.706090366840363,-0.546604096889496,1.05360145568848,0.0657670006155968,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
81,image,test,41,0.504052734375,-0.653475123643875,-0.546604096889496,1.35838527679443,0.119857652485371,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
82,image,train,42,0.6989013671875,-0.710560148954392,-0.550230276584625,1.05115253925323,0.0622058603912592,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
83,image,test,42,0.4978515625,-0.6494036257267,-0.550230276584625,1.35124496221542,0.118550456315279,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
84,image,train,43,0.70029296875,-0.718617278337479,-0.553720098733902,1.03679268360138,0.0611812394112349,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
85,image,test,43,0.501708984375,-0.646365678310394,-0.553720098733902,1.31503305435181,0.113714904338121,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
86,image,train,44,0.7034912109375,-0.720861810445786,-0.557124078273773,1.03713012337685,0.0598621740937233,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
87,image,test,44,0.5033447265625,-0.663070857524872,-0.557124078273773,1.39283702373505,0.113105506449938,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
88,image,train,45,0.7033203125,-0.726787358522415,-0.560372889041901,1.03814060091972,0.0593379519879818,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
89,image,test,45,0.49833984375,-0.662936365604401,-0.560372889041901,1.35238223075867,0.112886197119951,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
90,image,train,46,0.706298828125,-0.724131041765213,-0.563545119762421,1.02574256062508,0.0587705045938492,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
91,image,test,46,0.50009765625,-0.651405364274979,-0.563545119762421,1.28604901432991,0.10802331790328,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
92,image,train,47,0.709375,-0.724860739707947,-0.566647827625275,1.00556460916996,0.0565296847373247,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
93,image,test,47,0.500732421875,-0.650654798746109,-0.566647827625275,1.26208698153496,0.105967443436384,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
94,image,train,48,0.7089599609375,-0.743092894554138,-0.569612675905228,1.01724538803101,0.0557712640613317,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
95,image,test,48,0.5032470703125,-0.661970007419586,-0.569612675905228,1.29563665986061,0.106260792911053,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
96,image,train,49,0.7142578125,-0.737283879518509,-0.57256463766098,1.00167308747768,0.054317743703723,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
97,image,test,49,0.503466796875,-0.660113573074341,-0.57256463766098,1.26891039609909,0.103751640766859,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
98,image,train,50,0.7157958984375,-0.740736377239227,-0.575429368019104,1.00059049427509,0.0529447719454765,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
99,image,test,50,0.507421875,-0.663119393587113,-0.575429368019104,1.27018389701843,0.101364197582006,1,5,60,20,50,50,64,cf5cc574-de04-4d7e-aedd-ffcbb380ee9b
0,graph,train,0,0.2,,,,,2,5,60,20,50,50,64,0576d2ae-d198-49e5-98b4-ab5b13d3f705
0,graph,test,0,0.2,,,,,2,5,60,20,50,50,64,0576d2ae-d198-49e5-98b4-ab5b13d3f705
